06:00  -  06:14,41,,21,,62,
06:15  -  06:29,79,,43,,122,
06:30  -  06:44,75,,60,,135,
06:45  -  06:59,73,,65,,138,
07:00  -  07:14,122,,98,,220,
07:15  -  07:29,159,,130,,289,
07:30  -  07:44,161,,168,,329,
07:45  -  07:59,163,,233,,396,
08:00  -  08:14,191,1628,431,2503,622,4131
08:15  -  08:29,195,,409,,604,
08:30  -  08:44,206,,441,,647,
08:45  -  08:59,163,,404,,567,
09:00  -  09:14,149,2332,315,3017,464,5349
09:15  -  09:29,103,,286,,389,
09:30  -  09:44,75,,226,,301,
09:45  -  09:59,66,,215,,281,
10:00  -  10:29,138,,269,,407,
10:30  -  10:59,149,,239,,388,
11:00  -  11:29,164,,106,,270,
11:30  -  11:59,151,,120,,271,
12:00  -  12:29,142,,167,,309,
12:30  -  12:59,136,,156,,292,
13:00  -  13:29,155,,159,,314,
13:30  -  13:59,213,,195,,408,
14:00  -  14:29,296,,170,,466,
14:30  -  14:59,395,,394,,789,
15:00  -  15:14,228,,178,,406,
15:15  -  15:29,228,,247,,475,
15:30  -  15:44,244,,215,,459,
15:45  -  15:59,244,,188,,432,
16:00  -  16:14,328,,239,,567,
16:15  -  16:29,271,,267,,538,
16:30  -  16:44,340,,267,,607,
16:45  -  16:59,237,,283,,520,
17:00  -  17:14,313,,360,,673,
17:15  -  17:29,296,,339,,635,
17:30  -  17:44,232,,422,,654,
17:45  -  17:59,232,,514,,746,
18:00  -  18:14,294,,384,,678,
18:15  -  18:29,234,,400,,634,
18:30  -  18:44,190,4079,312,4922,502,9001
18:45  -  18:59,168,,307,,475,
19:00  -  19:29,316,1574,490,2052,806,3626
19:30  -  19:59,288,,435,,723,
20:00  -  20:29,261,,372,,633,
20:30  -  20:59,234,,285,,519,
21:00  -  21:29,237,,252,,489,
21:30  -  21:59,238,,218,,456,
22:00  -  22:29,188,618,217,788,405,1406
22:30  -  22:59,149,,206,,355,
23:00  -  23:29,99,,132,,231,
23:30  -  23:59,74,,93,,167,
24:00  -  24:29,50,,60,,110,
24:30  -  24:59,35,,47,,82,
25:00  -  25:29,23,,33,,56,
,,,,,,
