06:00  -  06:14,78,,28,,106,
06:15  -  06:29,126,,43,,169,
06:30  -  06:44,101,,60,,161,
06:45  -  06:59,103,,67,,170,
07:00  -  07:14,181,,44,,225,
07:15  -  07:29,260,,103,,363,
07:30  -  07:44,305,,101,,406,
07:45  -  07:59,358,,150,,508,
08:00  -  08:14,407,2997,165,1877,572,4874
08:15  -  08:29,346,,349,,695,
08:30  -  08:44,349,,390,,739,
08:45  -  08:59,383,,377,,760,
09:00  -  09:14,276,3809,223,3793,499,7602
09:15  -  09:29,240,,199,,439,
09:30  -  09:44,164,,122,,286,
09:45  -  09:59,175,,199,,374,
10:00  -  10:29,245,,225,,470,
10:30  -  10:59,266,,260,,526,
11:00  -  11:29,285,,220,,505,
11:30  -  11:59,272,,281,,553,
12:00  -  12:29,232,,265,,497,
12:30  -  12:59,277,,283,,560,
13:00  -  13:29,285,,293,,578,
13:30  -  13:59,337,,312,,649,
14:00  -  14:29,288,,374,,662,
14:30  -  14:59,467,,537,,1004,
15:00  -  15:14,299,,340,,639,
15:15  -  15:29,370,,294,,664,
15:30  -  15:44,418,,383,,801,
15:45  -  15:59,295,,367,,662,
16:00  -  16:14,337,,268,,605,
16:15  -  16:29,417,,372,,789,
16:30  -  16:44,297,,287,,584,
16:45  -  16:59,342,,373,,715,
17:00  -  17:14,299,,276,,575,
17:15  -  17:29,469,,330,,799,
17:30  -  17:44,371,,312,,683,
17:45  -  17:59,313,,421,,734,
18:00  -  18:14,240,,419,,659,
18:15  -  18:29,224,,426,,650,
18:30  -  18:44,205,,351,,556,
18:45  -  18:59,169,5065,275,5494,444,10559
19:00  -  19:29,293,1372,440,2472,733,3844
19:30  -  19:59,238,,469,,707,
20:00  -  20:29,224,,394,,618,
20:30  -  20:59,200,,371,,571,
21:00  -  21:29,206,,391,,597,
21:30  -  21:59,211,,407,,618,
22:00  -  22:29,140,499,336,1240,476,1739
22:30  -  22:59,113,,281,,394,
23:00  -  23:29,84,,189,,273,
23:30  -  23:59,60,,140,,200,
24:00  -  24:29,48,,115,,163,
24:30  -  24:59,36,,98,,134,
25:00  -  25:29,18,,81,,99,
,,,,,,
