06:00  -  06:14,87,,35,,122,
06:15  -  06:29,93,,44,,137,
06:30  -  06:44,120,,86,,206,
06:45  -  06:59,115,,128,,243,
07:00  -  07:14,132,,165,,297,
07:15  -  07:29,191,,213,,404,
07:30  -  07:44,260,,328,,588,
07:45  -  07:59,219,,397,,616,
08:00  -  08:14,237,,329,,566,
08:15  -  08:29,284,2441,426,3217,710,5658
08:30  -  08:44,362,,471,,833,
08:45  -  08:59,341,,595,,936,
09:00  -  09:14,216,,442,,658,
09:15  -  09:29,169,3402,281,4191,450,7593
09:30  -  09:44,206,,257,,463,
09:45  -  09:59,123,,202,,325,
10:00  -  10:29,227,,364,,591,
10:30  -  10:59,242,,306,,548,
11:00  -  11:29,261,,248,,509,
11:30  -  11:59,266,,297,,563,
12:00  -  12:29,301,,262,,563,
12:30  -  12:59,322,,327,,649,
13:00  -  13:29,314,,302,,616,
13:30  -  13:59,240,,276,,516,
14:00  -  14:29,232,,278,,510,
14:30  -  14:59,283,,349,,632,
15:00  -  15:14,247,,161,,408,
15:15  -  15:29,257,,182,,439,
15:30  -  15:44,277,,240,,517,
15:45  -  15:59,419,,210,,629,
16:00  -  16:14,362,,222,,584,
16:15  -  16:29,426,,249,,675,
16:30  -  16:44,453,,292,,745,
16:45  -  16:59,397,,258,,655,
17:00  -  17:14,412,,239,,651,
17:15  -  17:29,502,,259,,761,
17:30  -  17:44,417,5267,331,3849,748,9116
17:45  -  17:59,307,,245,,552,
18:00  -  18:14,283,,222,,505,
18:15  -  18:29,203,,248,,451,
18:30  -  18:44,154,,231,,385,
18:45  -  18:59,151,,260,,411,
19:00  -  19:29,288,1353,338,1488,626,2841
19:30  -  19:59,256,,296,,552,
20:00  -  20:29,248,,254,,502,
20:30  -  20:59,197,,202,,399,
21:00  -  21:29,197,,206,,403,
21:30  -  21:59,167,,192,,359,
22:00  -  22:29,126,522,183,856,309,1378
22:30  -  22:59,106,,190,,296,
23:00  -  23:29,92,,143,,235,
23:30  -  23:59,68,,118,,186,
24:00  -  24:29,55,,92,,147,
24:30  -  24:59,46,,73,,119,
25:00  -  25:29,29,,57,,86,
,,,,,,
