06:00 - 06:14,34,,17,,51,
06:15 - 06:29,57,,35,,92,
06:30 - 06:44,157,,67,,224,
06:45 - 06:59,159,,55,,214,
07:00 - 07:14,208,,56,,264,
07:15 - 07:29,267,,72,,339,
07:30 - 07:44,370,,130,,500,
07:45 - 07:59,432,,136,,568,
08:00 - 08:14,507,,99,,606,
08:15 - 08:29,492,,152,,644,
08:30 - 08:44,408,,123,,531,
08:45 - 08:59,272,3363,134,1076,406,4439
09:00 - 09:14,287,3301,78,2459,365,5760
09:15 - 09:29,250,,121,,371,
09:30 - 09:44,169,,90,,259,
09:45 - 09:59,196,,96,,292,
10:00 - 10:29,195,,149,,344,
10:30 - 10:59,249,,166,,415,
11:00 - 11:29,302,,181,,483,
11:30 - 11:59,206,,221,,427,
12:00 - 12:29,229,,216,,445,
12:30 - 12:59,240,,202,,442,
13:00 - 13:29,249,,191,,440,
13:30 - 13:59,270,,221,,491,
14:00 - 14:29,259,,224,,483,
14:30 - 14:59,200,,303,,503,
15:00 - 15:14,150,,281,,431,
15:15 - 15:29,195,,212,,407,
15:30 - 15:44,152,,273,,425,
15:45 - 15:59,124,,285,,409,
16:00 - 16:14,183,,255,,438,
16:15 - 16:29,202,,178,,380,
16:30 - 16:44,142,,333,,475,
16:45 - 16:59,154,,322,,476,
17:00 - 17:14,134,,421,,555,
17:15 - 17:29,177,,219,,396,
17:30 - 17:44,132,2456,239,4354,371,6810
17:45 - 17:59,170,,280,,450,
18:00 - 18:14,168,,281,,449,
18:15 - 18:29,137,,296,,433,
18:30 - 18:44,111,,309,,420,
18:45 - 18:59,125,,170,,295,
19:00 - 19:29,104,713,335,1389,439,2102
19:30 - 19:59,122,,257,,379,
20:00 - 20:29,152,,179,,331,
20:30 - 20:59,122,,233,,355,
21:00 - 21:29,113,,204,,317,
21:30 - 21:59,100,,181,,281,
22:00 - 22:29,91,288,175,706,266,994
22:30 - 22:59,56,,161,,217,
23:00 - 23:29,25,,153,,178,
23:30 - 23:59,49,,100,,149,
24:00 - 24:29,31,,69,,100,
24:30 - 24:59,22,,15,,37,
25:00 - 25:29,14,,33,,47,
,,,,,,
